task,language,run_number,success,co2_mg,execution_time_s,session_id,timestamp
Sum_digits_of_an_integer,cpp,1,True,3.6411498715994113,0.2320270538330078,Sum_digits_of_an_integer_cpp_iter01_153455,2025-10-27T15:34:56.851952
Sum_digits_of_an_integer,cpp,2,True,6.657633464466746,0.2263035774230957,Sum_digits_of_an_integer_cpp_iter02_153456,2025-10-27T15:34:57.684164
Sum_digits_of_an_integer,cpp,3,True,9.999721236551693,0.22893977165222168,Sum_digits_of_an_integer_cpp_iter03_153457,2025-10-27T15:34:58.515384
Sum_digits_of_an_integer,cpp,4,True,13.124905194460334,0.23242473602294922,Sum_digits_of_an_integer_cpp_iter04_153458,2025-10-27T15:34:59.350413
Sum_digits_of_an_integer,cpp,5,True,16.21849174282207,0.23020625114440918,Sum_digits_of_an_integer_cpp_iter05_153459,2025-10-27T15:35:00.183373
Sum_digits_of_an_integer,cpp,6,True,19.665490531264908,0.23253941535949707,Sum_digits_of_an_integer_cpp_iter06_153500,2025-10-27T15:35:01.018462
Sum_digits_of_an_integer,cpp,7,True,22.669846160771282,0.23131299018859863,Sum_digits_of_an_integer_cpp_iter07_153501,2025-10-27T15:35:01.852133
Sum_digits_of_an_integer,cpp,8,True,25.691819020698638,0.23067975044250488,Sum_digits_of_an_integer_cpp_iter08_153501,2025-10-27T15:35:02.685485
Sum_digits_of_an_integer,cpp,9,True,29.022899569451084,0.23123407363891602,Sum_digits_of_an_integer_cpp_iter09_153502,2025-10-27T15:35:03.522320
Sum_digits_of_an_integer,cpp,10,True,32.080545295438114,0.2314915657043457,Sum_digits_of_an_integer_cpp_iter10_153503,2025-10-27T15:35:04.356189
Sum_digits_of_an_integer,cpp,11,True,35.09324647300361,0.23014235496520996,Sum_digits_of_an_integer_cpp_iter11_153504,2025-10-27T15:35:05.188709
Sum_digits_of_an_integer,cpp,12,True,38.402461587664966,0.22753214836120605,Sum_digits_of_an_integer_cpp_iter12_153505,2025-10-27T15:35:06.021429
Sum_digits_of_an_integer,cpp,13,True,41.457536748173396,0.23192906379699707,Sum_digits_of_an_integer_cpp_iter13_153506,2025-10-27T15:35:06.855724
Sum_digits_of_an_integer,cpp,14,True,44.462088978585086,0.2305309772491455,Sum_digits_of_an_integer_cpp_iter14_153506,2025-10-27T15:35:07.688629
Sum_digits_of_an_integer,cpp,15,True,47.775379539980946,0.22974610328674316,Sum_digits_of_an_integer_cpp_iter15_153507,2025-10-27T15:35:08.520980
Sum_digits_of_an_integer,cpp,16,True,50.82256774739929,0.230118989944458,Sum_digits_of_an_integer_cpp_iter16_153508,2025-10-27T15:35:09.353734
Sum_digits_of_an_integer,cpp,17,True,53.85713807370165,0.23504281044006348,Sum_digits_of_an_integer_cpp_iter17_153509,2025-10-27T15:35:10.191371
Sum_digits_of_an_integer,cpp,18,True,57.15925527947775,0.2270984649658203,Sum_digits_of_an_integer_cpp_iter18_153510,2025-10-27T15:35:11.020674
Sum_digits_of_an_integer,cpp,19,True,60.20794521832045,0.22923755645751953,Sum_digits_of_an_integer_cpp_iter19_153511,2025-10-27T15:35:11.852243
Sum_digits_of_an_integer,cpp,20,True,63.21933513524637,0.2284560203552246,Sum_digits_of_an_integer_cpp_iter20_153511,2025-10-27T15:35:12.683270
Sum_digits_of_an_integer,cpp,21,True,66.5674955353735,0.22798895835876465,Sum_digits_of_an_integer_cpp_iter21_153512,2025-10-27T15:35:13.513581
Sum_digits_of_an_integer,cpp,22,True,69.58601939269425,0.23075127601623535,Sum_digits_of_an_integer_cpp_iter22_153513,2025-10-27T15:35:14.346831
Sum_digits_of_an_integer,cpp,23,True,72.61323488144113,0.23041844367980957,Sum_digits_of_an_integer_cpp_iter23_153514,2025-10-27T15:35:15.179812
Sum_digits_of_an_integer,cpp,24,True,75.95387007216138,0.23019790649414062,Sum_digits_of_an_integer_cpp_iter24_153515,2025-10-27T15:35:16.012637
