task,language,run_number,success,co2_mg,execution_time_s,session_id,timestamp
Sum_digits_of_an_integer,cpp,1,True,3.951137980766433,0.22846007347106934,Sum_digits_of_an_integer_cpp_iter01_125050,2025-10-30T12:50:52.133415
Sum_digits_of_an_integer,cpp,2,True,7.0420059483116395,0.22730755805969238,Sum_digits_of_an_integer_cpp_iter02_125052,2025-10-30T12:50:52.963157
Sum_digits_of_an_integer,cpp,3,True,10.092141283554751,0.22903800010681152,Sum_digits_of_an_integer_cpp_iter03_125053,2025-10-30T12:50:53.794834
Sum_digits_of_an_integer,cpp,4,True,13.446851247646874,0.2290656566619873,Sum_digits_of_an_integer_cpp_iter04_125053,2025-10-30T12:50:54.629942
Sum_digits_of_an_integer,cpp,5,True,16.520230446887883,0.22878146171569824,Sum_digits_of_an_integer_cpp_iter05_125054,2025-10-30T12:50:55.461440
Sum_digits_of_an_integer,cpp,6,True,19.865707192517565,0.2415003776550293,Sum_digits_of_an_integer_cpp_iter06_125055,2025-10-30T12:50:56.305472
Sum_digits_of_an_integer,cpp,7,True,23.003161296433603,0.2295246124267578,Sum_digits_of_an_integer_cpp_iter07_125056,2025-10-30T12:50:57.137303
Sum_digits_of_an_integer,cpp,8,True,26.09830601354025,0.23147249221801758,Sum_digits_of_an_integer_cpp_iter08_125057,2025-10-30T12:50:57.971080
Sum_digits_of_an_integer,cpp,9,True,29.514979087512927,0.23320293426513672,Sum_digits_of_an_integer_cpp_iter09_125058,2025-10-30T12:50:58.812553
Sum_digits_of_an_integer,cpp,10,True,32.62129817863186,0.22853732109069824,Sum_digits_of_an_integer_cpp_iter10_125058,2025-10-30T12:50:59.643383
Sum_digits_of_an_integer,cpp,11,True,35.69288477989625,0.23105216026306152,Sum_digits_of_an_integer_cpp_iter11_125059,2025-10-30T12:51:00.476671
Sum_digits_of_an_integer,cpp,12,True,39.123279792142014,0.2326188087463379,Sum_digits_of_an_integer_cpp_iter12_125100,2025-10-30T12:51:01.311521
Sum_digits_of_an_integer,cpp,13,True,42.27512570385991,0.2270960807800293,Sum_digits_of_an_integer_cpp_iter13_125101,2025-10-30T12:51:02.140914
Sum_digits_of_an_integer,cpp,14,True,45.39321022533267,0.23229360580444336,Sum_digits_of_an_integer_cpp_iter14_125102,2025-10-30T12:51:02.975694
Sum_digits_of_an_integer,cpp,15,True,48.80464511613821,0.22660207748413086,Sum_digits_of_an_integer_cpp_iter15_125103,2025-10-30T12:51:03.810826
Sum_digits_of_an_integer,cpp,16,True,51.21927454161496,0.22700142860412598,Sum_digits_of_an_integer_cpp_iter16_125103,2025-10-30T12:51:04.640662
Sum_digits_of_an_integer,cpp,17,True,53.05022020933323,0.2257835865020752,Sum_digits_of_an_integer_cpp_iter17_125104,2025-10-30T12:51:05.469272
Sum_digits_of_an_integer,cpp,18,True,54.85810563569991,0.2264876365661621,Sum_digits_of_an_integer_cpp_iter18_125105,2025-10-30T12:51:06.298534
Sum_digits_of_an_integer,cpp,19,True,56.69486002092151,0.22755718231201172,Sum_digits_of_an_integer_cpp_iter19_125106,2025-10-30T12:51:07.130674
Sum_digits_of_an_integer,cpp,20,True,58.51789901652728,0.22580790519714355,Sum_digits_of_an_integer_cpp_iter20_125107,2025-10-30T12:51:07.959007
Sum_digits_of_an_integer,cpp,21,True,60.340757080285044,0.22933578491210938,Sum_digits_of_an_integer_cpp_iter21_125108,2025-10-30T12:51:08.791288
Sum_digits_of_an_integer,cpp,22,True,62.21717771606218,0.2254648208618164,Sum_digits_of_an_integer_cpp_iter22_125108,2025-10-30T12:51:09.619398
Sum_digits_of_an_integer,cpp,23,True,63.90795047948178,0.22860932350158691,Sum_digits_of_an_integer_cpp_iter23_125109,2025-10-30T12:51:10.451323
Sum_digits_of_an_integer,cpp,24,True,65.60289043617396,0.22662639617919922,Sum_digits_of_an_integer_cpp_iter24_125110,2025-10-30T12:51:11.280926
Sum_digits_of_an_integer,cpp,25,True,67.42637890936712,0.22476720809936523,Sum_digits_of_an_integer_cpp_iter25_125111,2025-10-30T12:51:12.109357
Sum_digits_of_an_integer,cpp,26,True,69.25057370698399,0.226715087890625,Sum_digits_of_an_integer_cpp_iter26_125112,2025-10-30T12:51:12.938975
Sum_digits_of_an_integer,cpp,27,True,71.07100470520018,0.22694993019104004,Sum_digits_of_an_integer_cpp_iter27_125113,2025-10-30T12:51:13.769137
Sum_digits_of_an_integer,cpp,28,True,72.95086720632489,0.227705717086792,Sum_digits_of_an_integer_cpp_iter28_125113,2025-10-30T12:51:14.599541
Sum_digits_of_an_integer,cpp,29,True,74.65436762434341,0.22581171989440918,Sum_digits_of_an_integer_cpp_iter29_125114,2025-10-30T12:51:15.428532
Sum_digits_of_an_integer,cpp,30,True,76.4883435377012,0.22677850723266602,Sum_digits_of_an_integer_cpp_iter30_125115,2025-10-30T12:51:16.258946
Sum_digits_of_an_integer,java,1,True,87.12141394627038,2.573216199874878,Sum_digits_of_an_integer_java_iter01_125116,2025-10-30T12:51:19.484543
Sum_digits_of_an_integer,java,2,True,97.4134380536735,2.5495142936706543,Sum_digits_of_an_integer_java_iter02_125119,2025-10-30T12:51:22.636895
Sum_digits_of_an_integer,java,3,True,107.735656485177,2.5788815021514893,Sum_digits_of_an_integer_java_iter03_125122,2025-10-30T12:51:25.822680
Sum_digits_of_an_integer,java,4,True,118.05679673477033,2.5733642578125,Sum_digits_of_an_integer_java_iter04_125125,2025-10-30T12:51:29.008569
Sum_digits_of_an_integer,java,5,True,128.17847239914207,2.538405179977417,Sum_digits_of_an_integer_java_iter05_125129,2025-10-30T12:51:32.149603
Sum_digits_of_an_integer,java,6,True,138.49987268568705,2.599489450454712,Sum_digits_of_an_integer_java_iter06_125132,2025-10-30T12:51:35.351667
Sum_digits_of_an_integer,java,7,True,148.74840858328037,2.56784987449646,Sum_digits_of_an_integer_java_iter07_125135,2025-10-30T12:51:38.522013
Sum_digits_of_an_integer,java,8,True,159.07841189970037,2.5883610248565674,Sum_digits_of_an_integer_java_iter08_125138,2025-10-30T12:51:41.717091
Sum_digits_of_an_integer,java,9,True,169.19724358887905,2.5571184158325195,Sum_digits_of_an_integer_java_iter09_125141,2025-10-30T12:51:44.877123
Sum_digits_of_an_integer,java,10,True,179.4072582369028,2.540571928024292,Sum_digits_of_an_integer_java_iter10_125144,2025-10-30T12:51:48.020108
Sum_digits_of_an_integer,java,11,True,189.71696412492304,2.580559730529785,Sum_digits_of_an_integer_java_iter11_125148,2025-10-30T12:51:51.203038
Sum_digits_of_an_integer,java,12,True,199.84583583985193,2.544858932495117,Sum_digits_of_an_integer_java_iter12_125151,2025-10-30T12:51:54.354535
Sum_digits_of_an_integer,java,13,True,210.08331959107477,2.549880266189575,Sum_digits_of_an_integer_java_iter13_125154,2025-10-30T12:51:57.507171
Sum_digits_of_an_integer,java,14,True,220.43285529939553,2.586432933807373,Sum_digits_of_an_integer_java_iter14_125157,2025-10-30T12:52:00.696069
Sum_digits_of_an_integer,java,15,True,230.6042850708621,2.5533487796783447,Sum_digits_of_an_integer_java_iter15_125200,2025-10-30T12:52:03.851874
Sum_digits_of_an_integer,java,16,True,240.89408770996042,2.5717036724090576,Sum_digits_of_an_integer_java_iter16_125203,2025-10-30T12:52:07.030804
Sum_digits_of_an_integer,java,17,True,251.2052039878131,2.5689051151275635,Sum_digits_of_an_integer_java_iter17_125207,2025-10-30T12:52:10.202245
Sum_digits_of_an_integer,java,18,True,261.55841696904787,2.592395067214966,Sum_digits_of_an_integer_java_iter18_125210,2025-10-30T12:52:13.397436
Sum_digits_of_an_integer,java,19,True,271.70797587361056,2.5594632625579834,Sum_digits_of_an_integer_java_iter19_125213,2025-10-30T12:52:16.559361
Sum_digits_of_an_integer,java,20,True,281.8605305097836,2.536085844039917,Sum_digits_of_an_integer_java_iter20_125216,2025-10-30T12:52:19.698008
Sum_digits_of_an_integer,java,21,True,291.9773379225177,2.5610523223876953,Sum_digits_of_an_integer_java_iter21_125219,2025-10-30T12:52:22.866095
Sum_digits_of_an_integer,java,22,True,302.24737404217035,2.5798895359039307,Sum_digits_of_an_integer_java_iter22_125222,2025-10-30T12:52:26.048541
Sum_digits_of_an_integer,java,23,True,312.4368364505555,2.5483767986297607,Sum_digits_of_an_integer_java_iter23_125226,2025-10-30T12:52:29.203517
Sum_digits_of_an_integer,java,24,True,322.6154572502216,2.5685877799987793,Sum_digits_of_an_integer_java_iter24_125229,2025-10-30T12:52:32.374823
Sum_digits_of_an_integer,java,25,True,332.8034954281548,2.5439951419830322,Sum_digits_of_an_integer_java_iter25_125232,2025-10-30T12:52:35.522267
Sum_digits_of_an_integer,java,26,True,343.01943007690704,2.5633397102355957,Sum_digits_of_an_integer_java_iter26_125235,2025-10-30T12:52:38.688460
Sum_digits_of_an_integer,java,27,True,353.16601507768195,2.561335325241089,Sum_digits_of_an_integer_java_iter27_125238,2025-10-30T12:52:41.852639
Sum_digits_of_an_integer,java,28,True,363.3570471673252,2.5512266159057617,Sum_digits_of_an_integer_java_iter28_125241,2025-10-30T12:52:45.006681
Sum_digits_of_an_integer,java,29,True,373.6668572159375,2.5901923179626465,Sum_digits_of_an_integer_java_iter29_125245,2025-10-30T12:52:48.199387
Sum_digits_of_an_integer,java,30,True,383.7947052928785,2.552125930786133,Sum_digits_of_an_integer_java_iter30_125248,2025-10-30T12:52:51.357551
Sum_digits_of_an_integer,csharp,1,True,385.26652099272474,0.10323905944824219,Sum_digits_of_an_integer_csharp_iter01_125251,2025-10-30T12:52:52.111579
