task,language,run_number,success,co2_mg,execution_time_s,session_id,timestamp
Ethiopian_multiplication,cpp,1,True,2.645616363828449,0.22121000289916992,Ethiopian_multiplication_cpp_iter01_160012,2025-10-10T16:00:13.818237
Ethiopian_multiplication,cpp,2,True,4.289609260160141,0.19794869422912598,Ethiopian_multiplication_cpp_iter02_160013,2025-10-10T16:00:14.624308
Ethiopian_multiplication,cpp,3,True,5.940320695108962,0.1981184482574463,Ethiopian_multiplication_cpp_iter03_160014,2025-10-10T16:00:15.425467
Ethiopian_multiplication,cpp,4,True,7.577288459376581,0.19772839546203613,Ethiopian_multiplication_cpp_iter04_160015,2025-10-10T16:00:16.225610
Ethiopian_multiplication,cpp,5,True,9.211931771566883,0.1971120834350586,Ethiopian_multiplication_cpp_iter05_160016,2025-10-10T16:00:17.025171
Ethiopian_multiplication,cpp,6,True,10.848437726028955,0.19634652137756348,Ethiopian_multiplication_cpp_iter06_160017,2025-10-10T16:00:17.824452
Ethiopian_multiplication,cpp,7,True,12.490507463655486,0.19685578346252441,Ethiopian_multiplication_cpp_iter07_160017,2025-10-10T16:00:18.623792
Ethiopian_multiplication,cpp,8,True,14.124846154324628,0.1968216896057129,Ethiopian_multiplication_cpp_iter08_160018,2025-10-10T16:00:19.423633
Ethiopian_multiplication,cpp,9,True,15.764314942980448,0.197662353515625,Ethiopian_multiplication_cpp_iter09_160019,2025-10-10T16:00:20.223749
Ethiopian_multiplication,cpp,10,True,17.402757179275333,0.19671392440795898,Ethiopian_multiplication_cpp_iter10_160020,2025-10-10T16:00:21.022889
Ethiopian_multiplication,cpp,11,True,19.03814894984636,0.1962580680847168,Ethiopian_multiplication_cpp_iter11_160021,2025-10-10T16:00:21.822252
Ethiopian_multiplication,cpp,12,True,20.67490304651015,0.19754672050476074,Ethiopian_multiplication_cpp_iter12_160021,2025-10-10T16:00:22.622431
Ethiopian_multiplication,cpp,13,True,22.31290637514001,0.19762396812438965,Ethiopian_multiplication_cpp_iter13_160022,2025-10-10T16:00:23.422561
Ethiopian_multiplication,cpp,14,True,23.955908431893825,0.19948196411132812,Ethiopian_multiplication_cpp_iter14_160023,2025-10-10T16:00:24.224477
Ethiopian_multiplication,cpp,15,True,25.595167700976138,0.19676613807678223,Ethiopian_multiplication_cpp_iter15_160024,2025-10-10T16:00:25.023664
Ethiopian_multiplication,cpp,16,True,27.24569695427425,0.20020198822021484,Ethiopian_multiplication_cpp_iter16_160025,2025-10-10T16:00:25.826444
Ethiopian_multiplication,cpp,17,True,28.885770428986834,0.19748401641845703,Ethiopian_multiplication_cpp_iter17_160025,2025-10-10T16:00:26.626338
Ethiopian_multiplication,cpp,18,True,30.526049114581163,0.19921278953552246,Ethiopian_multiplication_cpp_iter18_160026,2025-10-10T16:00:27.428017
Ethiopian_multiplication,cpp,19,True,32.16123665362841,0.19686555862426758,Ethiopian_multiplication_cpp_iter19_160027,2025-10-10T16:00:28.227333
Ethiopian_multiplication,cpp,20,True,33.793120876402824,0.19727230072021484,Ethiopian_multiplication_cpp_iter20_160028,2025-10-10T16:00:29.026988
Ethiopian_multiplication,cpp,21,True,35.42706162632677,0.19754481315612793,Ethiopian_multiplication_cpp_iter21_160029,2025-10-10T16:00:29.826928
Ethiopian_multiplication,cpp,22,True,37.063275997345634,0.19793939590454102,Ethiopian_multiplication_cpp_iter22_160029,2025-10-10T16:00:30.627242
Ethiopian_multiplication,cpp,23,True,38.69545169330549,0.19863224029541016,Ethiopian_multiplication_cpp_iter23_160030,2025-10-10T16:00:31.428292
Ethiopian_multiplication,cpp,24,True,40.33359835763324,0.1979231834411621,Ethiopian_multiplication_cpp_iter24_160031,2025-10-10T16:00:32.228710
Ethiopian_multiplication,cpp,25,True,41.96255871942442,0.19809603691101074,Ethiopian_multiplication_cpp_iter25_160032,2025-10-10T16:00:33.029180
Ethiopian_multiplication,cpp,26,True,43.6389146168032,0.19658827781677246,Ethiopian_multiplication_cpp_iter26_160033,2025-10-10T16:00:33.828339
Ethiopian_multiplication,cpp,27,True,45.26876689535627,0.19786500930786133,Ethiopian_multiplication_cpp_iter27_160033,2025-10-10T16:00:34.628641
Ethiopian_multiplication,cpp,28,True,46.89759004525723,0.1974334716796875,Ethiopian_multiplication_cpp_iter28_160034,2025-10-10T16:00:35.428479
Ethiopian_multiplication,cpp,29,True,48.52449152355188,0.1969289779663086,Ethiopian_multiplication_cpp_iter29_160035,2025-10-10T16:00:36.227897
Ethiopian_multiplication,cpp,30,True,50.15627430581748,0.19509100914001465,Ethiopian_multiplication_cpp_iter30_160036,2025-10-10T16:00:37.025381
Ethiopian_multiplication,java,1,False,61.16897829630175,2.731915235519409,Ethiopian_multiplication_java_iter01_160037,2025-10-10T16:00:40.360570
Ethiopian_multiplication,java,2,False,72.35127094896981,2.7468600273132324,Ethiopian_multiplication_java_iter02_160040,2025-10-10T16:00:43.714908
Ethiopian_multiplication,java,3,False,83.54305428774366,2.7645885944366455,Ethiopian_multiplication_java_iter03_160043,2025-10-10T16:00:47.081870
Ethiopian_multiplication,java,4,False,94.55041065398488,2.7574093341827393,Ethiopian_multiplication_java_iter04_160047,2025-10-10T16:00:50.441675
Ethiopian_multiplication,java,5,False,105.76899344192906,2.74806547164917,Ethiopian_multiplication_java_iter05_160050,2025-10-10T16:00:53.792267
Ethiopian_multiplication,java,6,False,116.72249237835956,2.719836711883545,Ethiopian_multiplication_java_iter06_160053,2025-10-10T16:00:57.114457
Ethiopian_multiplication,java,7,False,127.81105832953713,2.7615931034088135,Ethiopian_multiplication_java_iter07_160057,2025-10-10T16:01:00.478484
Ethiopian_multiplication,java,8,False,138.89157942391435,2.7369627952575684,Ethiopian_multiplication_java_iter08_160100,2025-10-10T16:01:03.818437
Ethiopian_multiplication,java,9,False,149.90998563738057,2.744544267654419,Ethiopian_multiplication_java_iter09_160103,2025-10-10T16:01:07.166052
Ethiopian_multiplication,java,10,False,160.91984308228965,2.764796495437622,Ethiopian_multiplication_java_iter10_160107,2025-10-10T16:01:10.533292
Ethiopian_multiplication,java,11,False,172.03698896543136,2.7484371662139893,Ethiopian_multiplication_java_iter11_160110,2025-10-10T16:01:13.884051
