task,language,run_number,success,co2_mg,execution_time_s,session_id,timestamp
Balanced_brackets,cpp,1,True,3.6971116011228347,0.2508080005645752,Balanced_brackets_cpp_iter01_110630,2025-10-06T11:06:32.242234
Balanced_brackets,cpp,2,True,6.996844097145233,0.24705123901367188,Balanced_brackets_cpp_iter02_110632,2025-10-06T11:06:33.091755
Balanced_brackets,cpp,3,True,10.057212230943515,0.24841737747192383,Balanced_brackets_cpp_iter03_110633,2025-10-06T11:06:33.942492
Balanced_brackets,java,1,True,26.256500105442797,2.735257387161255,Balanced_brackets_java_iter01_110634,2025-10-06T11:06:37.281627
Balanced_brackets,java,2,True,42.069330639537874,2.714268445968628,Balanced_brackets_java_iter02_110637,2025-10-06T11:06:40.598133
Balanced_brackets,java,3,True,57.921763811685054,2.722459316253662,Balanced_brackets_java_iter03_110640,2025-10-06T11:06:43.925651
Balanced_brackets,csharp,1,True,60.420761592062306,0.1040186882019043,Balanced_brackets_csharp_iter01_110644,2025-10-06T11:06:44.633228
Balanced_brackets,csharp,2,True,62.886362547493455,0.10449695587158203,Balanced_brackets_csharp_iter02_110644,2025-10-06T11:06:45.339996
Balanced_brackets,csharp,3,True,65.32727346364312,0.10413217544555664,Balanced_brackets_csharp_iter03_110645,2025-10-06T11:06:46.046375
Balanced_brackets,python,1,False,75.05974989791983,1.3145520687103271,Balanced_brackets_python_iter01_110646,2025-10-06T11:06:47.965391
Balanced_brackets,python,2,False,84.15953248397734,1.3050415515899658,Balanced_brackets_python_iter02_110648,2025-10-06T11:06:49.872895
Balanced_brackets,python,3,False,92.95740282123607,1.257434368133545,Balanced_brackets_python_iter03_110649,2025-10-06T11:06:51.732795
Balanced_brackets,ruby,1,True,101.46019942433416,1.2415859699249268,Balanced_brackets_ruby_iter01_110651,2025-10-06T11:06:53.578558
Balanced_brackets,ruby,2,True,109.58450117103506,1.214792251586914,Balanced_brackets_ruby_iter02_110653,2025-10-06T11:06:55.395580
Balanced_brackets,ruby,3,True,117.74324080826014,1.2348480224609375,Balanced_brackets_ruby_iter03_110655,2025-10-06T11:06:57.232718
Balanced_brackets,javascript,1,True,126.23008245471345,1.2360758781433105,Balanced_brackets_javascript_iter01_110657,2025-10-06T11:06:59.072087
Balanced_brackets,javascript,2,True,134.42041530842064,1.2178246974945068,Balanced_brackets_javascript_iter02_110659,2025-10-06T11:07:00.892364
Balanced_brackets,javascript,3,True,142.60172842514814,1.2310631275177002,Balanced_brackets_javascript_iter03_110700,2025-10-06T11:07:02.725637
Balanced_brackets,typescript,1,False,147.16306734031107,0.521430253982544,Balanced_brackets_typescript_iter01_110702,2025-10-06T11:07:03.850120
Balanced_brackets,typescript,2,False,151.97726803526805,0.5204360485076904,Balanced_brackets_typescript_iter02_110703,2025-10-06T11:07:04.972859
Balanced_brackets,typescript,3,False,156.48677556381745,0.5200955867767334,Balanced_brackets_typescript_iter03_110705,2025-10-06T11:07:06.098508
Balanced_brackets,c,1,True,158.4901219643719,0.029043912887573242,Balanced_brackets_c_iter01_110706,2025-10-06T11:07:06.730989
Balanced_brackets,c,2,True,160.74394808916495,0.02881312370300293,Balanced_brackets_c_iter02_110706,2025-10-06T11:07:07.361999
Balanced_brackets,c,3,True,162.73623411552344,0.02729201316833496,Balanced_brackets_c_iter03_110707,2025-10-06T11:07:07.991520
Balanced_brackets,go,1,False,164.70937952132016,0.028334379196166992,Balanced_brackets_go_iter01_110708,2025-10-06T11:07:08.623377
Balanced_brackets,go,2,False,167.00358137519265,0.03001260757446289,Balanced_brackets_go_iter02_110708,2025-10-06T11:07:09.261006
Balanced_brackets,go,3,False,169.0205810697501,0.030272722244262695,Balanced_brackets_go_iter03_110709,2025-10-06T11:07:09.897995
Balanced_brackets,rust,1,False,171.0483968955432,0.030691146850585938,Balanced_brackets_rust_iter01_110709,2025-10-06T11:07:10.532102
Balanced_brackets,rust,2,False,173.31919454781817,0.030028104782104492,Balanced_brackets_rust_iter02_110710,2025-10-06T11:07:11.164409
Balanced_brackets,rust,3,False,175.31022013813512,0.030986309051513672,Balanced_brackets_rust_iter03_110711,2025-10-06T11:07:11.797799
Balanced_brackets,php,1,True,183.40153692307908,1.1828618049621582,Balanced_brackets_php_iter01_110711,2025-10-06T11:07:13.583738
Balanced_brackets,php,2,True,191.44074000546016,1.1833381652832031,Balanced_brackets_php_iter02_110713,2025-10-06T11:07:15.369285
