task,language,run_number,success,co2_mg,execution_time_s,session_id,timestamp
Ethiopian_multiplication,java,1,False,18.95657273145074,2.66438627243042,Ethiopian_multiplication_java_iter01_232540,2025-10-17T23:25:44.171279
Ethiopian_multiplication,java,2,False,34.66344914054144,2.659743309020996,Ethiopian_multiplication_java_iter02_232544,2025-10-17T23:25:47.433735
Ethiopian_multiplication,java,3,False,50.32668682944577,2.6438567638397217,Ethiopian_multiplication_java_iter03_232547,2025-10-17T23:25:50.680155
Ethiopian_multiplication,java,4,False,66.30257455231029,2.6967813968658447,Ethiopian_multiplication_java_iter04_232550,2025-10-17T23:25:53.979269
Ethiopian_multiplication,java,5,False,82.13664552337451,2.684969663619995,Ethiopian_multiplication_java_iter05_232554,2025-10-17T23:25:57.270489
Ethiopian_multiplication,java,6,False,94.36418587028668,2.6182708740234375,Ethiopian_multiplication_java_iter06_232557,2025-10-17T23:26:00.491167
Ethiopian_multiplication,java,7,False,104.00039858903592,2.6227328777313232,Ethiopian_multiplication_java_iter07_232600,2025-10-17T23:26:03.716606
Ethiopian_multiplication,java,8,False,113.56269603116044,2.6083433628082275,Ethiopian_multiplication_java_iter08_232603,2025-10-17T23:26:06.927367
Ethiopian_multiplication,java,9,False,123.25219829599902,2.6356897354125977,Ethiopian_multiplication_java_iter09_232607,2025-10-17T23:26:10.167983
Ethiopian_multiplication,java,10,False,133.66139583694678,2.6228621006011963,Ethiopian_multiplication_java_iter10_232610,2025-10-17T23:26:13.393367
Ethiopian_multiplication,java,11,False,143.26427640140705,2.6233739852905273,Ethiopian_multiplication_java_iter11_232613,2025-10-17T23:26:16.619155
Ethiopian_multiplication,java,12,False,152.7643621039713,2.6094810962677,Ethiopian_multiplication_java_iter12_232616,2025-10-17T23:26:19.830959
Ethiopian_multiplication,java,13,False,162.3342198395348,2.6101574897766113,Ethiopian_multiplication_java_iter13_232619,2025-10-17T23:26:23.043397
Ethiopian_multiplication,java,14,False,171.96753769492642,2.631343364715576,Ethiopian_multiplication_java_iter14_232623,2025-10-17T23:26:26.281680
Ethiopian_multiplication,java,15,False,181.58627865860862,2.630688428878784,Ethiopian_multiplication_java_iter15_232626,2025-10-17T23:26:29.514621
Ethiopian_multiplication,java,16,False,191.19239869340961,2.631986618041992,Ethiopian_multiplication_java_iter16_232629,2025-10-17T23:26:32.748878
Ethiopian_multiplication,java,17,False,200.86087679585734,2.6459789276123047,Ethiopian_multiplication_java_iter17_232632,2025-10-17T23:26:35.999011
Ethiopian_multiplication,java,18,False,210.43514389191816,2.6102986335754395,Ethiopian_multiplication_java_iter18_232636,2025-10-17T23:26:39.211816
Ethiopian_multiplication,java,19,False,219.9887745448202,2.6140620708465576,Ethiopian_multiplication_java_iter19_232639,2025-10-17T23:26:42.428186
Ethiopian_multiplication,java,20,False,229.68268603375526,2.626633405685425,Ethiopian_multiplication_java_iter20_232642,2025-10-17T23:26:45.657112
Ethiopian_multiplication,java,21,False,239.3074963961273,2.6504650115966797,Ethiopian_multiplication_java_iter21_232645,2025-10-17T23:26:48.914298
Ethiopian_multiplication,java,22,False,248.80599730781228,2.593491792678833,Ethiopian_multiplication_java_iter22_232649,2025-10-17T23:26:52.113586
