task,language,run_number,success,co2_mg,execution_time_s,session_id,timestamp
Sum_digits_of_an_integer,cpp,1,True,3.832784622409246,0.23919034004211426,Sum_digits_of_an_integer_cpp_iter01_100252,2025-10-29T10:02:54.001029
Sum_digits_of_an_integer,java,1,True,18.659361118735347,2.5654568672180176,Sum_digits_of_an_integer_java_iter01_100254,2025-10-29T10:02:57.218198
Sum_digits_of_an_integer,csharp,1,True,21.38964574934613,0.10406804084777832,Sum_digits_of_an_integer_csharp_iter01_100257,2025-10-29T10:02:57.972859
Sum_digits_of_an_integer,python,1,True,30.322270778317943,1.2721366882324219,Sum_digits_of_an_integer_python_iter01_100258,2025-10-29T10:02:59.894638
Sum_digits_of_an_integer,ruby,1,True,38.29410609457119,1.1962721347808838,Sum_digits_of_an_integer_ruby_iter01_100300,2025-10-29T10:03:01.744464
Sum_digits_of_an_integer,javascript,1,False,46.10986257015278,1.1627507209777832,Sum_digits_of_an_integer_javascript_iter01_100301,2025-10-29T10:03:03.558784
Sum_digits_of_an_integer,typescript,1,False,50.80343792752347,0.49422645568847656,Sum_digits_of_an_integer_typescript_iter01_100303,2025-10-29T10:03:04.703516
Sum_digits_of_an_integer,c,1,True,53.05803134394734,0.022905349731445312,Sum_digits_of_an_integer_c_iter01_100304,2025-10-29T10:03:05.376840
Sum_digits_of_an_integer,go,1,False,55.06270112514488,0.024472713470458984,Sum_digits_of_an_integer_go_iter01_100305,2025-10-29T10:03:06.051437
Sum_digits_of_an_integer,rust,1,True,57.81135406799146,0.10067200660705566,Sum_digits_of_an_integer_rust_iter01_100306,2025-10-29T10:03:06.805645
Sum_digits_of_an_integer,php,1,True,65.70913422889677,1.1582777500152588,Sum_digits_of_an_integer_php_iter01_100306,2025-10-29T10:03:08.614657
Sum_digits_of_an_integer,haskell,1,True,68.1661440641948,0.0968332290649414,Sum_digits_of_an_integer_haskell_iter01_100308,2025-10-29T10:03:09.362141
Sum_digits_of_an_integer,ocaml,1,True,70.4356815391965,0.02358531951904297,Sum_digits_of_an_integer_ocaml_iter01_100309,2025-10-29T10:03:10.038108
Sum_digits_of_an_integer,r,1,True,78.89466809301766,1.2687690258026123,Sum_digits_of_an_integer_r_iter01_100310,2025-10-29T10:03:11.959628
Sum_digits_of_an_integer,julia,1,True,87.16162924303649,1.2343571186065674,Sum_digits_of_an_integer_julia_iter01_100312,2025-10-29T10:03:13.847757
Caesar_cipher,cpp,1,False,476.83260470279936,90.32459926605225,Caesar_cipher_cpp_iter01_100313,2025-10-29T10:04:44.823719
Caesar_cipher,java,1,True,491.6321747394645,2.5738158226013184,Caesar_cipher_java_iter01_100444,2025-10-29T10:04:48.048144
Caesar_cipher,csharp,1,True,494.0832109402453,0.10047626495361328,Caesar_cipher_csharp_iter01_100448,2025-10-29T10:04:48.801516
Caesar_cipher,python,1,True,502.832957861321,1.2188589572906494,Caesar_cipher_python_iter01_100448,2025-10-29T10:04:50.670843
Caesar_cipher,ruby,1,True,511.15247844041096,1.2381105422973633,Caesar_cipher_ruby_iter01_100450,2025-10-29T10:04:52.561871
Caesar_cipher,javascript,1,True,519.0744090866726,1.1835222244262695,Caesar_cipher_javascript_iter01_100452,2025-10-29T10:04:54.395712
Caesar_cipher,typescript,1,True,523.8713370001102,0.5471060276031494,Caesar_cipher_typescript_iter01_100454,2025-10-29T10:04:55.594860
Caesar_cipher,c,1,False,526.0941437580929,0.011487483978271484,Caesar_cipher_c_iter01_100455,2025-10-29T10:04:56.259366
Caesar_cipher,go,1,True,528.4291386036076,0.032579660415649414,Caesar_cipher_go_iter01_100456,2025-10-29T10:04:56.942829
Caesar_cipher,rust,1,False,531.2557777816031,0.13632845878601074,Caesar_cipher_rust_iter01_100457,2025-10-29T10:04:57.733332
Caesar_cipher,php,1,True,538.8069544862503,1.1344435214996338,Caesar_cipher_php_iter01_100457,2025-10-29T10:04:59.519392
Caesar_cipher,haskell,1,False,541.5074728588523,0.08283233642578125,Caesar_cipher_haskell_iter01_100459,2025-10-29T10:05:00.253996
Caesar_cipher,ocaml,1,True,543.48392627453,0.019824504852294922,Caesar_cipher_ocaml_iter01_100500,2025-10-29T10:05:00.924309
Caesar_cipher,r,1,True,552.247822737269,1.3165249824523926,Caesar_cipher_r_iter01_100501,2025-10-29T10:05:02.892354
Caesar_cipher,julia,1,True,560.6209062709112,1.2773118019104004,Caesar_cipher_julia_iter01_100503,2025-10-29T10:05:04.820773
Catalan_numbers,cpp,1,False,562.9125123092065,0.006248950958251953,Catalan_numbers_cpp_iter01_100504,2025-10-29T10:05:05.500074
Catalan_numbers,java,1,True,578.2171466741058,2.645782470703125,Catalan_numbers_java_iter01_100505,2025-10-29T10:05:08.797390
Catalan_numbers,csharp,1,False,580.499719457578,0.020249605178833008,Catalan_numbers_csharp_iter01_100508,2025-10-29T10:05:09.469294
Catalan_numbers,python,1,True,589.2554616211182,1.2191431522369385,Catalan_numbers_python_iter01_100509,2025-10-29T10:05:11.339393
Catalan_numbers,ruby,1,False,597.7609324206933,1.3028297424316406,Catalan_numbers_ruby_iter01_100511,2025-10-29T10:05:13.297032
Catalan_numbers,javascript,1,False,606.1306333845222,1.2596697807312012,Catalan_numbers_javascript_iter01_100513,2025-10-29T10:05:15.207759
Catalan_numbers,typescript,1,False,610.8262106688585,0.49014782905578613,Catalan_numbers_typescript_iter01_100515,2025-10-29T10:05:16.349300
Catalan_numbers,c,1,True,613.1596932717761,0.05565977096557617,Catalan_numbers_c_iter01_100516,2025-10-29T10:05:17.056224
Catalan_numbers,go,1,False,615.471345474294,0.029695987701416016,Catalan_numbers_go_iter01_100517,2025-10-29T10:05:17.736741
Catalan_numbers,rust,1,True,617.9181657553569,0.08394932746887207,Catalan_numbers_rust_iter01_100517,2025-10-29T10:05:18.472952
Catalan_numbers,php,1,True,625.7926715586692,1.1577415466308594,Catalan_numbers_php_iter01_100518,2025-10-29T10:05:20.281188
Catalan_numbers,haskell,1,True,628.5198308117255,0.10217118263244629,Catalan_numbers_haskell_iter01_100520,2025-10-29T10:05:21.035258
Catalan_numbers,ocaml,1,False,630.5325897941805,0.020616531372070312,Catalan_numbers_ocaml_iter01_100521,2025-10-29T10:05:21.706318
Catalan_numbers,r,1,False,639.1792155457531,1.2686567306518555,Catalan_numbers_r_iter01_100521,2025-10-29T10:05:23.625933
Catalan_numbers,julia,1,True,647.792722088901,1.34136962890625,Catalan_numbers_julia_iter01_100523,2025-10-29T10:05:25.617753
Haversine_formula,cpp,1,True,651.1178695585737,0.23848414421081543,Haversine_formula_cpp_iter01_100525,2025-10-29T10:05:26.510609
Haversine_formula,java,1,True,666.3093032567255,2.5733602046966553,Haversine_formula_java_iter01_100526,2025-10-29T10:05:29.735179
Haversine_formula,csharp,1,False,668.3151254146521,0.02045416831970215,Haversine_formula_csharp_iter01_100529,2025-10-29T10:05:30.409605
