task,language,run_number,success,co2_mg,execution_time_s,session_id,timestamp
Sum_digits_of_an_integer,cpp,1,True,3.533427022977958,0.2326195240020752,Sum_digits_of_an_integer_cpp_iter01_102940,2025-11-03T10:29:41.676233
Sum_digits_of_an_integer,java,1,True,18.667509694604508,2.6149487495422363,Sum_digits_of_an_integer_java_iter01_102941,2025-11-03T10:29:44.942226
Sum_digits_of_an_integer,csharp,1,True,21.141755485975064,0.1105337142944336,Sum_digits_of_an_integer_csharp_iter01_102945,2025-11-03T10:29:45.704843
Sum_digits_of_an_integer,python,1,True,30.257967233758148,1.2923479080200195,Sum_digits_of_an_integer_python_iter01_102945,2025-11-03T10:29:47.648027
Sum_digits_of_an_integer,ruby,1,True,38.1338512545077,1.1881659030914307,Sum_digits_of_an_integer_ruby_iter01_102947,2025-11-03T10:29:49.488083
Sum_digits_of_an_integer,javascript,1,False,46.30286227089182,1.2069761753082275,Sum_digits_of_an_integer_javascript_iter01_102949,2025-11-03T10:29:51.344950
Sum_digits_of_an_integer,typescript,1,False,50.70191698117012,0.49590253829956055,Sum_digits_of_an_integer_typescript_iter01_102951,2025-11-03T10:29:52.497300
Sum_digits_of_an_integer,c,1,True,52.970107317996195,0.02531719207763672,Sum_digits_of_an_integer_c_iter01_102952,2025-11-03T10:29:53.173100
Sum_digits_of_an_integer,go,1,False,55.157332731645155,0.0026242733001708984,Sum_digits_of_an_integer_go_iter01_102953,2025-11-03T10:29:53.827653
Sum_digits_of_an_integer,rust,1,True,57.54398555987165,0.08172607421875,Sum_digits_of_an_integer_rust_iter01_102953,2025-11-03T10:29:54.562443
Sum_digits_of_an_integer,php,1,True,65.2753172873272,1.141019344329834,Sum_digits_of_an_integer_php_iter01_102954,2025-11-03T10:29:56.356003
Sum_digits_of_an_integer,haskell,1,True,67.70395509585865,0.09602522850036621,Sum_digits_of_an_integer_haskell_iter01_102956,2025-11-03T10:29:57.102096
Sum_digits_of_an_integer,ocaml,1,True,69.94266251173671,0.021082401275634766,Sum_digits_of_an_integer_ocaml_iter01_102957,2025-11-03T10:29:57.775497
Sum_digits_of_an_integer,r,1,True,78.28550966967536,1.2754547595977783,Sum_digits_of_an_integer_r_iter01_102957,2025-11-03T10:29:59.701365
Sum_digits_of_an_integer,julia,1,True,86.86764401473629,1.2756433486938477,Sum_digits_of_an_integer_julia_iter01_102959,2025-11-03T10:30:01.627780
Caesar_cipher,cpp,1,False,438.21066151394143,90.32129406929016,Caesar_cipher_cpp_iter01_103001,2025-11-03T10:31:32.599549
Caesar_cipher,java,1,True,452.70257694767173,2.6045689582824707,Caesar_cipher_java_iter01_103132,2025-11-03T10:31:35.856735
Caesar_cipher,csharp,1,True,455.3578053882,0.10059404373168945,Caesar_cipher_csharp_iter01_103136,2025-11-03T10:31:36.608456
Caesar_cipher,python,1,False,463.8082666088513,1.2260417938232422,Caesar_cipher_python_iter01_103136,2025-11-03T10:31:38.484211
Caesar_cipher,ruby,1,True,471.64163495780736,1.2087504863739014,Caesar_cipher_ruby_iter01_103138,2025-11-03T10:31:40.345052
Caesar_cipher,javascript,1,True,479.66797818481865,1.199284315109253,Caesar_cipher_javascript_iter01_103140,2025-11-03T10:31:42.194363
Caesar_cipher,typescript,1,True,484.3530258566348,0.5420992374420166,Caesar_cipher_typescript_iter01_103142,2025-11-03T10:31:43.386803
Caesar_cipher,c,1,False,486.2894714201209,0.011122941970825195,Caesar_cipher_c_iter01_103143,2025-11-03T10:31:44.047878
Caesar_cipher,go,1,True,488.5352006733244,0.02916884422302246,Caesar_cipher_go_iter01_103144,2025-11-03T10:31:44.727589
Caesar_cipher,rust,1,False,491.20627388621256,0.10252761840820312,Caesar_cipher_rust_iter01_103144,2025-11-03T10:31:45.481396
Caesar_cipher,php,1,True,498.91986964012693,1.1511614322662354,Caesar_cipher_php_iter01_103145,2025-11-03T10:31:47.282895
Caesar_cipher,haskell,1,False,501.31510790690055,0.08509087562561035,Caesar_cipher_haskell_iter01_103147,2025-11-03T10:31:48.020493
Caesar_cipher,ocaml,1,True,503.55819596651764,0.020450592041015625,Caesar_cipher_ocaml_iter01_103148,2025-11-03T10:31:48.692704
Caesar_cipher,r,1,True,511.7686983618097,1.2692975997924805,Caesar_cipher_r_iter01_103148,2025-11-03T10:31:50.613680
Caesar_cipher,julia,1,True,519.946533795916,1.2692632675170898,Caesar_cipher_julia_iter01_103150,2025-11-03T10:31:52.538989
Catalan_numbers,cpp,1,False,522.1905910980518,0.006243228912353516,Catalan_numbers_cpp_iter01_103152,2025-11-03T10:31:53.218952
Catalan_numbers,java,1,True,537.2652194683933,2.6674373149871826,Catalan_numbers_java_iter01_103153,2025-11-03T10:31:56.537798
Catalan_numbers,csharp,1,False,539.4904226832326,0.02158665657043457,Catalan_numbers_csharp_iter01_103156,2025-11-03T10:31:57.209566
Catalan_numbers,python,1,True,547.9733040440793,1.2350471019744873,Catalan_numbers_python_iter01_103157,2025-11-03T10:31:59.097426
Catalan_numbers,ruby,1,True,591.1861695125343,8.419088363647461,Catalan_numbers_ruby_iter01_103159,2025-11-03T10:32:08.167359
Catalan_numbers,javascript,1,False,599.2124726796734,1.200298547744751,Catalan_numbers_javascript_iter01_103208,2025-11-03T10:32:10.017927
Catalan_numbers,typescript,1,False,603.8642653680382,0.5025365352630615,Catalan_numbers_typescript_iter01_103210,2025-11-03T10:32:11.173802
Catalan_numbers,c,1,True,606.1812335817373,0.05627560615539551,Catalan_numbers_c_iter01_103211,2025-11-03T10:32:11.881114
Catalan_numbers,go,1,False,608.092592930251,0.002401113510131836,Catalan_numbers_go_iter01_103212,2025-11-03T10:32:12.535575
Catalan_numbers,rust,1,True,610.7119472631899,0.08027958869934082,Catalan_numbers_rust_iter01_103212,2025-11-03T10:32:13.266487
Catalan_numbers,php,1,True,618.173759706355,1.147233009338379,Catalan_numbers_php_iter01_103213,2025-11-03T10:32:15.064166
Catalan_numbers,haskell,1,True,620.8316245916083,0.10600543022155762,Catalan_numbers_haskell_iter01_103215,2025-11-03T10:32:15.820866
Catalan_numbers,ocaml,1,False,623.0389844844902,0.019702434539794922,Catalan_numbers_ocaml_iter01_103215,2025-11-03T10:32:16.493323
Catalan_numbers,r,1,False,631.2238097381143,1.2607760429382324,Catalan_numbers_r_iter01_103216,2025-11-03T10:32:18.406037
Catalan_numbers,julia,1,True,639.9037475011935,1.3863005638122559,Catalan_numbers_julia_iter01_103218,2025-11-03T10:32:20.442354
Haversine_formula,cpp,1,True,643.1067833418306,0.23394036293029785,Haversine_formula_cpp_iter01_103220,2025-11-03T10:32:21.329948
Haversine_formula,java,1,True,657.7315398820571,2.581153631210327,Haversine_formula_java_iter01_103221,2025-11-03T10:32:24.562170
Haversine_formula,csharp,1,False,659.9218937554048,0.0198514461517334,Haversine_formula_csharp_iter01_103224,2025-11-03T10:32:25.233708
Haversine_formula,python,1,True,668.4315557408379,1.2279229164123535,Haversine_formula_python_iter01_103225,2025-11-03T10:32:27.113747
Haversine_formula,ruby,1,True,676.2150947643441,1.17746901512146,Haversine_formula_ruby_iter01_103227,2025-11-03T10:32:28.942556
Haversine_formula,javascript,1,True,684.2142446325163,1.1965436935424805,Haversine_formula_javascript_iter01_103229,2025-11-03T10:32:30.790151
Haversine_formula,typescript,1,True,688.9604311297311,0.5452423095703125,Haversine_formula_typescript_iter01_103230,2025-11-03T10:32:31.986463
Haversine_formula,c,1,False,691.2137245250054,0.029110431671142578,Haversine_formula_c_iter01_103232,2025-11-03T10:32:32.667758
Haversine_formula,go,1,True,693.1856233649235,0.026845455169677734,Haversine_formula_go_iter01_103232,2025-11-03T10:32:33.346071
Haversine_formula,rust,1,True,695.8186468814682,0.08228540420532227,Haversine_formula_rust_iter01_103233,2025-11-03T10:32:34.078570
Haversine_formula,php,1,True,703.4327633252852,1.1442673206329346,Haversine_formula_php_iter01_103234,2025-11-03T10:32:35.874932
Haversine_formula,haskell,1,True,705.8303181223133,0.10709500312805176,Haversine_formula_haskell_iter01_103236,2025-11-03T10:32:36.631736
Haversine_formula,ocaml,1,False,708.0233572559802,0.011758089065551758,Haversine_formula_ocaml_iter01_103236,2025-11-03T10:32:37.293259
Haversine_formula,r,1,True,716.2462679066567,1.2777471542358398,Haversine_formula_r_iter01_103237,2025-11-03T10:32:39.224374
Haversine_formula,julia,1,True,724.7681951638003,1.2940478324890137,Haversine_formula_julia_iter01_103239,2025-11-03T10:32:41.169184
Balanced_brackets,cpp,1,True,728.0790221009106,0.24192237854003906,Balanced_brackets_cpp_iter01_103241,2025-11-03T10:32:42.084791
Balanced_brackets,java,1,True,743.0880189102456,2.630354404449463,Balanced_brackets_java_iter01_103242,2025-11-03T10:32:45.368278
Balanced_brackets,csharp,1,True,745.4947071241563,0.1011812686920166,Balanced_brackets_csharp_iter01_103245,2025-11-03T10:32:46.121970
Balanced_brackets,python,1,False,754.189670206731,1.2463693618774414,Balanced_brackets_python_iter01_103246,2025-11-03T10:32:48.021387
Balanced_brackets,ruby,1,True,762.343956749456,1.2216854095458984,Balanced_brackets_ruby_iter01_103248,2025-11-03T10:32:49.894952
Balanced_brackets,javascript,1,True,770.0897503050628,1.1989269256591797,Balanced_brackets_javascript_iter01_103250,2025-11-03T10:32:51.744750
Balanced_brackets,typescript,1,False,774.8075859075832,0.5245187282562256,Balanced_brackets_typescript_iter01_103251,2025-11-03T10:32:52.921024
Balanced_brackets,c,1,True,777.0452325205597,0.029341459274291992,Balanced_brackets_c_iter01_103253,2025-11-03T10:32:53.600304
Balanced_brackets,go,1,False,779.2463781776108,0.0026175975799560547,Balanced_brackets_go_iter01_103253,2025-11-03T10:32:54.254105
Balanced_brackets,rust,1,False,781.2045411718293,0.008242130279541016,Balanced_brackets_rust_iter01_103254,2025-11-03T10:32:54.912547
Balanced_brackets,php,1,True,788.9418465719432,1.1744272708892822,Balanced_brackets_php_iter01_103255,2025-11-03T10:32:56.738768
Balanced_brackets,haskell,1,False,791.582836432715,0.08559489250183105,Balanced_brackets_haskell_iter01_103256,2025-11-03T10:32:57.478330
Balanced_brackets,ocaml,1,False,793.5623645661952,0.019330263137817383,Balanced_brackets_ocaml_iter01_103257,2025-11-03T10:32:58.148280
Balanced_brackets,r,1,True,802.0894179691693,1.2841770648956299,Balanced_brackets_r_iter01_103258,2025-11-03T10:33:00.084726
Balanced_brackets,julia,1,False,836.319722543163,6.598912477493286,Balanced_brackets_julia_iter01_103300,2025-11-03T10:33:07.335178
Nth,cpp,1,True,839.4876644260073,0.20152854919433594,Nth_cpp_iter01_103307,2025-11-03T10:33:08.187461
Nth,java,1,True,854.0675901174121,2.605969190597534,Nth_java_iter01_103308,2025-11-03T10:33:11.443795
Nth,csharp,1,True,856.7170423434013,0.10541796684265137,Nth_csharp_iter01_103311,2025-11-03T10:33:12.201375
Nth,python,1,True,865.3275885794712,1.2307789325714111,Nth_python_iter01_103312,2025-11-03T10:33:14.082711
Nth,ruby,1,True,873.1327652829754,1.2097094058990479,Nth_ruby_iter01_103314,2025-11-03T10:33:15.945911
Nth,javascript,1,True,881.1801512937112,1.2071328163146973,Nth_javascript_iter01_103316,2025-11-03T10:33:17.803895
Nth,typescript,1,False,885.7637877511643,0.4984762668609619,Nth_typescript_iter01_103317,2025-11-03T10:33:18.953466
Nth,c,1,True,887.7300013007734,0.026479005813598633,Nth_c_iter01_103319,2025-11-03T10:33:19.631387
