task,language,run_number,success,co2_mg,execution_time_s,session_id,timestamp
Sum_digits_of_an_integer,cpp,1,True,3.5153016192175754,0.2311394214630127,Sum_digits_of_an_integer_cpp_iter01_095629,2025-11-03T09:56:30.371983
Sum_digits_of_an_integer,java,1,True,19.347190235260925,2.715221405029297,Sum_digits_of_an_integer_java_iter01_095630,2025-11-03T09:56:33.737890
Sum_digits_of_an_integer,csharp,1,True,21.76391227182674,0.1082456111907959,Sum_digits_of_an_integer_csharp_iter01_095633,2025-11-03T09:56:34.496491
Sum_digits_of_an_integer,python,1,True,30.756940133994174,1.2866566181182861,Sum_digits_of_an_integer_python_iter01_095634,2025-11-03T09:56:36.433868
Sum_digits_of_an_integer,ruby,1,True,38.64018893431671,1.1950569152832031,Sum_digits_of_an_integer_ruby_iter01_095636,2025-11-03T09:56:38.279989
Sum_digits_of_an_integer,javascript,1,False,46.76751582845517,1.2216641902923584,Sum_digits_of_an_integer_javascript_iter01_095638,2025-11-03T09:56:40.153763
Sum_digits_of_an_integer,typescript,1,False,51.263803198631585,0.5154201984405518,Sum_digits_of_an_integer_typescript_iter01_095640,2025-11-03T09:56:41.318860
Sum_digits_of_an_integer,c,1,True,53.53300015631263,0.024275779724121094,Sum_digits_of_an_integer_c_iter01_095641,2025-11-03T09:56:41.995727
Sum_digits_of_an_integer,go,1,False,55.718931927775095,0.002661466598510742,Sum_digits_of_an_integer_go_iter01_095642,2025-11-03T09:56:42.650741
Sum_digits_of_an_integer,rust,1,True,58.09683274913262,0.07994771003723145,Sum_digits_of_an_integer_rust_iter01_095642,2025-11-03T09:56:43.385000
Sum_digits_of_an_integer,php,1,True,65.81012989240043,1.1523571014404297,Sum_digits_of_an_integer_php_iter01_095643,2025-11-03T09:56:45.187317
Sum_digits_of_an_integer,haskell,1,True,68.48234629077452,0.09683895111083984,Sum_digits_of_an_integer_haskell_iter01_095645,2025-11-03T09:56:45.933876
Sum_digits_of_an_integer,ocaml,1,True,70.43279935496038,0.02106928825378418,Sum_digits_of_an_integer_ocaml_iter01_095646,2025-11-03T09:56:46.604284
Sum_digits_of_an_integer,r,1,True,78.9649816974493,1.2657477855682373,Sum_digits_of_an_integer_r_iter01_095646,2025-11-03T09:56:48.523798
Sum_digits_of_an_integer,julia,1,True,87.37758748864697,1.284651756286621,Sum_digits_of_an_integer_julia_iter01_095648,2025-11-03T09:56:50.463042
Caesar_cipher,cpp,1,False,466.1505072549172,90.25196051597595,Caesar_cipher_cpp_iter01_095650,2025-11-03T09:58:21.366281
Caesar_cipher,java,1,True,480.9400836866604,2.6222264766693115,Caesar_cipher_java_iter01_095821,2025-11-03T09:58:24.640102
Caesar_cipher,csharp,1,True,483.36184072141174,0.10183596611022949,Caesar_cipher_csharp_iter01_095824,2025-11-03T09:58:25.392349
Caesar_cipher,python,1,False,491.88025525859234,1.2321171760559082,Caesar_cipher_python_iter01_095825,2025-11-03T09:58:27.273487
Caesar_cipher,ruby,1,True,499.9802396064885,1.2179880142211914,Caesar_cipher_ruby_iter01_095827,2025-11-03T09:58:29.146467
Caesar_cipher,javascript,1,True,508.048719679214,1.196277379989624,Caesar_cipher_javascript_iter01_095829,2025-11-03T09:58:30.993147
Caesar_cipher,typescript,1,True,512.542431913977,0.5413024425506592,Caesar_cipher_typescript_iter01_095831,2025-11-03T09:58:32.187218
Caesar_cipher,c,1,False,514.7409504421156,0.013525009155273438,Caesar_cipher_c_iter01_095832,2025-11-03T09:58:32.851192
Caesar_cipher,go,1,True,517.4838524244179,0.13573813438415527,Caesar_cipher_go_iter01_095832,2025-11-03T09:58:33.637671
